filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_score,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_score,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_score,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_score,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_score,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_score,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_score,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_score,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_score,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_score,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_score,class_no,class_name
Phalakasana/73314.jpg,0.1175054,0.72884583,0.9987123,0.095740974,0.70535433,0.9990088,0.09568423,0.7032889,0.99897695,0.09344491,0.69835216,0.9993193,0.096080035,0.70628935,0.99812526,0.09655294,0.7047885,0.9976247,0.09705794,0.7034813,0.9989832,0.10597107,0.68671745,0.99883884,0.11141142,0.6871857,0.9990514,0.13213393,0.721091,0.9975018,0.13566327,0.7216304,0.9964651,0.18582243,0.69411033,0.99942434,0.21275826,0.6574398,0.99451584,0.23431127,0.8106935,0.9601471,0.29810643,0.7502907,0.2295132,0.30036345,0.86373776,0.55008906,0.35002065,0.8308609,0.21400195,0.26340467,0.87172633,0.50503266,0.3322419,0.84841716,0.2293676,0.26637244,0.8581042,0.48534125,0.33154482,0.85465896,0.2520208,0.2745037,0.85454804,0.4958153,0.3511911,0.8468969,0.26799852,0.42573732,0.54262847,0.9996965,0.42351642,0.5380562,0.9992778,0.6097023,0.52447116,0.97921866,0.6175302,0.50065446,0.30580932,0.7450769,0.328063,0.97500014,0.72160625,0.3254602,0.5994436,0.7692494,0.2882561,0.94375587,0.7420316,0.2827729,0.6721443,0.81421536,0.33947054,0.96896464,0.79251087,0.32792538,0.7622059,2,Phalakasana
Phalakasana/737.jpg,0.030736417,0.4137289,0.9990778,0.00935626,0.43351275,0.998324,0.009348094,0.43547267,0.9984773,0.009509921,0.4379103,0.99881387,0.012113571,0.43950135,0.9990337,0.013890386,0.44516814,0.9991904,0.015841067,0.45135415,0.9992743,0.028211713,0.47193772,0.9976051,0.03695199,0.48055845,0.9988219,0.05671385,0.41599804,0.9989385,0.060276568,0.42285106,0.9991321,0.1552364,0.49789804,0.9951113,0.1781218,0.48723894,0.9995277,0.266213,0.32956454,0.4343135,0.2926997,0.28321353,0.9919979,0.35482228,0.16506505,0.4870854,0.40353066,0.09405476,0.95654666,0.33640206,0.1384035,0.454128,0.39125085,0.05251503,0.9321624,0.33418453,0.13010886,0.47511837,0.37269858,0.053404868,0.92226964,0.3442159,0.13649699,0.47096974,0.37740874,0.0684576,0.8872355,0.46906066,0.5611768,0.9974975,0.48818442,0.5574597,0.9985989,0.70427316,0.5794636,0.49920443,0.7261933,0.5676615,0.9870716,0.912681,0.5957548,0.86068237,0.9506081,0.5943727,0.99068916,0.9449022,0.6187509,0.8836725,0.9789028,0.6213207,0.9847915,0.93137944,0.49214473,0.9202592,0.960721,0.4845518,0.98112124,2,Phalakasana
Phalakasana/74038.jpg,0.4803103,0.70351464,0.9999758,0.46744633,0.7251587,0.9999784,0.45735404,0.7265764,0.999979,0.44676024,0.728271,0.99998176,0.48557758,0.7280686,0.9999589,0.4893368,0.7307687,0.999961,0.4926449,0.7332137,0.9999778,0.42011574,0.7358288,0.9999589,0.4781956,0.7433018,0.9999504,0.4596439,0.68915266,0.99994564,0.48158175,0.6930546,0.99996245,0.32375067,0.6662965,0.9999231,0.48818457,0.7027452,0.9999472,0.3527483,0.49726343,0.9967829,0.55071414,0.55339164,0.959661,0.395449,0.356811,0.99403363,0.6087685,0.42025113,0.9652393,0.4032805,0.34136835,0.9779213,0.64464736,0.40614164,0.9340391,0.4266224,0.35092533,0.97970575,0.62972987,0.4002967,0.94754654,0.43132555,0.35782123,0.96349525,0.6098902,0.40319628,0.943464,0.26314294,0.54505885,0.9998876,0.34483707,0.56044936,0.99879944,0.19684546,0.47159335,0.95170134,0.3136919,0.4916205,0.41639248,0.11896394,0.44674438,0.95591587,0.28463158,0.46722502,0.389971,0.100679845,0.45199773,0.7738569,0.27525252,0.46021232,0.32495657,0.14542294,0.3722949,0.9446218,0.28893235,0.42003208,0.7109572,2,Phalakasana
Phalakasana/74462.jpg,0.30666786,0.39685044,0.9937464,0.2960118,0.394879,0.9942021,0.2958848,0.39418867,0.995233,0.29580456,0.39346755,0.9954164,0.2965413,0.39459813,0.9930506,0.29665136,0.39433488,0.99224335,0.29677403,0.39403927,0.9908942,0.29996368,0.39027604,0.9963198,0.3012977,0.38831857,0.9934289,0.31193474,0.38725826,0.99442875,0.31261063,0.38812187,0.9900367,0.34901315,0.37662354,0.99969363,0.3551153,0.38192222,0.98732704,0.37861943,0.32906476,0.8699224,0.3886385,0.36391512,0.228284,0.38505095,0.2930944,0.85815674,0.38107008,0.33534217,0.21220604,0.38694915,0.28178883,0.83894044,0.3817532,0.32410467,0.22337827,0.3809982,0.28371888,0.83849657,0.3751773,0.32704267,0.22016303,0.38227612,0.28760818,0.8001149,0.37556195,0.33232182,0.21269058,0.5172226,0.39476517,0.99900025,0.5169029,0.3941333,0.9947783,0.6109098,0.4186689,0.8840353,0.60107297,0.4168777,0.5478215,0.70917314,0.42050442,0.8585471,0.697242,0.42280498,0.5303837,0.72743845,0.41808188,0.89288974,0.7188576,0.41950104,0.58916914,0.7166109,0.45598152,0.83272165,0.70594645,0.45075253,0.53758377,2,Phalakasana
Phalakasana/74525.jpg,0.7305453,0.27652004,0.9470473,0.73126143,0.28103542,0.9733787,0.7329266,0.28184557,0.9772767,0.734596,0.2825836,0.9780462,0.73046,0.27802074,0.9620172,0.7318741,0.2770049,0.9630074,0.7332206,0.27599597,0.9664632,0.75278693,0.27961266,0.97474426,0.75014764,0.26960337,0.97166824,0.74328625,0.27318907,0.962103,0.7429625,0.2706968,0.95375997,0.79438096,0.26069775,0.97923124,0.7771961,0.2435339,0.93628865,0.78652865,0.2872353,0.625548,0.77214444,0.2947221,0.59056574,0.74982435,0.33164752,0.56097484,0.7169186,0.36118296,0.73063385,0.74355924,0.34151107,0.57107705,0.6993246,0.3690707,0.72936666,0.7354766,0.34334773,0.55420476,0.7030581,0.3777078,0.72367865,0.73744476,0.33936247,0.54939574,0.71098,0.3753641,0.68984836,0.8641387,0.072147876,0.96234405,0.8446378,0.07005738,0.94402456,0.90491194,0.046318877,0.81867456,0.87935597,0.047907535,0.39041302,0.8863616,0.032923244,0.4153482,0.8682872,0.039785262,0.22526766,0.8804246,0.02999733,0.42029697,0.86633736,0.037231658,0.37050426,0.89061123,0.046554368,0.38660592,0.8668801,0.04706892,0.27963066,2,Phalakasana
Phalakasana/74660.jpg,0.5392331,0.36709914,0.9987903,0.553403,0.358362,0.9988174,0.55772084,0.35834393,0.9988519,0.5620811,0.35840803,0.9989604,0.5451539,0.35945326,0.99910337,0.54332817,0.36020505,0.99883074,0.5415926,0.36096784,0.998657,0.575451,0.36860287,0.99873644,0.54793984,0.37193283,0.9979273,0.5571178,0.3839745,0.9970498,0.546126,0.38443422,0.9963385,0.59817576,0.40823013,0.9955041,0.5416507,0.42854226,0.9868771,0.5736167,0.299142,0.9846162,0.51170385,0.3778629,0.6030198,0.56193656,0.18952483,0.9634411,0.49119827,0.30209348,0.6984286,0.5569514,0.16822249,0.94197917,0.4944907,0.28638196,0.69451517,0.56062675,0.16301662,0.93199426,0.4915056,0.27946112,0.700042,0.56050897,0.17277491,0.93029255,0.48813218,0.28506976,0.7037494,0.59775525,0.6321121,0.9937257,0.562129,0.64720416,0.9934062,0.5348458,0.61243796,0.93062764,0.45757273,0.6121771,0.4129598,0.39261878,0.57509184,0.74145395,0.42400885,0.63381433,0.48327968,0.37025166,0.57061386,0.7542039,0.42010406,0.6418506,0.5588501,0.35820287,0.5437147,0.7467235,0.408005,0.6161769,0.6202176,2,Phalakasana
Phalakasana/74672.jpg,0.38468617,0.12471298,0.99867296,0.3785888,0.1074469,0.9984825,0.37945437,0.105047554,0.99842155,0.3803856,0.10235242,0.99855,0.3776457,0.10857588,0.99811554,0.37784475,0.106948055,0.9982463,0.3779448,0.10502578,0.9988146,0.3968652,0.08630444,0.99774724,0.39309245,0.09018086,0.9979068,0.39819193,0.1261082,0.99860436,0.39642662,0.12825768,0.9977951,0.46113563,0.09589123,0.99969614,0.45737123,0.13325478,0.99876046,0.48300567,0.23400825,0.96801424,0.46645126,0.24912062,0.21861415,0.48123235,0.34771547,0.86069435,0.4716894,0.38030633,0.18949762,0.47559798,0.36644992,0.79492843,0.4622274,0.38716185,0.18067066,0.47020853,0.36245242,0.7791111,0.45944664,0.3887351,0.18665066,0.47402406,0.35817087,0.7172951,0.4671979,0.391541,0.20309657,0.6131962,0.19972269,0.9952231,0.60779905,0.2152719,0.9909763,0.72917855,0.32451016,0.8161045,0.73196924,0.32731637,0.12453768,0.8530071,0.4420903,0.87270534,0.84890664,0.42982042,0.3990552,0.87879175,0.45373175,0.8376386,0.87373614,0.44042185,0.5100738,0.83229464,0.5107585,0.8290658,0.8311225,0.49705046,0.5478339,2,Phalakasana
Phalakasana/75412.jpg,0.73545223,0.7331972,0.99910164,0.7331941,0.7525655,0.9991073,0.7309174,0.75354105,0.9990466,0.7282735,0.75467134,0.9991436,0.7347548,0.752423,0.99880564,0.733721,0.7533171,0.99886346,0.73237103,0.75438416,0.99934226,0.7070625,0.7551873,0.99831676,0.71131015,0.75488156,0.9988011,0.7211044,0.72007465,0.99837804,0.7226291,0.7188195,0.9979657,0.6395079,0.6847098,0.9992291,0.63225746,0.6796906,0.9974546,0.6872804,0.552316,0.9858817,0.67650896,0.555036,0.46730047,0.75018734,0.4435547,0.9694371,0.72780514,0.45164317,0.4418939,0.79287714,0.43699798,0.95414543,0.75690603,0.4570141,0.38273674,0.7955146,0.44773206,0.94927186,0.7645225,0.45785582,0.38664928,0.782851,0.4474914,0.9276719,0.7548791,0.45477796,0.4229826,0.4521677,0.5120698,0.99349254,0.45775813,0.5182621,0.9843432,0.32443506,0.3798495,0.8851715,0.33019787,0.38734412,0.10124085,0.18818358,0.2525241,0.91942245,0.20154133,0.2710789,0.28560168,0.14884713,0.2412914,0.9381881,0.16909626,0.25871545,0.51299894,0.21285173,0.19629958,0.88903785,0.22449985,0.20884204,0.53293633,2,Phalakasana
Phalakasana/75574.jpg,0.3964258,0.38806695,0.9986803,0.3923784,0.4041012,0.99900013,0.39342728,0.40557656,0.99905366,0.3944345,0.40720475,0.9991642,0.3930111,0.4042249,0.9990103,0.39458585,0.4058107,0.9992149,0.3960772,0.40747792,0.9992071,0.41167858,0.4152519,0.99891424,0.41175795,0.41386032,0.9995913,0.41175252,0.38237587,0.9991856,0.41318238,0.38282898,0.9991129,0.49430782,0.38788426,0.9976743,0.48506278,0.37318224,0.99950373,0.50411016,0.27428976,0.22080791,0.4917503,0.24569342,0.9623252,0.42326015,0.2817366,0.24823414,0.41120073,0.2724102,0.95148546,0.39853877,0.28501868,0.20241043,0.38014105,0.27513814,0.9217561,0.40356052,0.29765135,0.20751436,0.3893172,0.2905134,0.910185,0.41419268,0.2977999,0.22376786,0.40428925,0.29232547,0.88089556,0.6789369,0.33657837,0.9978878,0.67937976,0.33255842,0.99720204,0.819753,0.2696049,0.20845683,0.8279732,0.26963487,0.90442383,0.9490118,0.22370066,0.38358632,0.9645124,0.21485548,0.94045293,0.9767566,0.2270592,0.54769254,0.98898524,0.21613754,0.93196946,0.9462445,0.16753438,0.6082198,0.95678943,0.15409724,0.92075676,2,Phalakasana
Phalakasana/75777.jpg,0.6758399,0.7333454,0.9988967,0.6885777,0.7312131,0.9989409,0.6891922,0.7322595,0.99906176,0.68968856,0.73319495,0.99915934,0.6889329,0.73132503,0.9986846,0.6898208,0.73256844,0.9987679,0.69070685,0.73376954,0.9990396,0.6935024,0.7467062,0.9979512,0.6954913,0.7480228,0.9982651,0.67059785,0.74407774,0.9973086,0.6713773,0.7440571,0.9964085,0.65279365,0.7792157,0.99803036,0.6612864,0.80274904,0.9928154,0.5972198,0.6892167,0.99070555,0.6126043,0.71725285,0.40324634,0.5668842,0.6036735,0.9885578,0.5793898,0.6433439,0.56770426,0.57606655,0.58133966,0.98250455,0.59389323,0.6224054,0.56925833,0.5842173,0.5814756,0.97919625,0.59396183,0.61730665,0.58123076,0.58026373,0.5890622,0.9669554,0.58631015,0.6226553,0.6137809,0.5299355,0.9265757,0.99904066,0.5413991,0.9336424,0.99832326,0.42467314,0.93189555,0.97823733,0.42807043,0.93343705,0.29192176,0.30406353,0.96390694,0.9712625,0.32129568,0.96206796,0.5082576,0.28007942,0.97699815,0.9628357,0.30502445,0.97356594,0.6765354,0.2883814,0.9148335,0.9538186,0.30033284,0.9186461,0.6859786,2,Phalakasana
Phalakasana/76241.jpg,0.9010153,0.37305883,0.99835986,0.9165757,0.38785997,0.99875975,0.9158294,0.38978368,0.9986525,0.9149009,0.3915465,0.9987533,0.91663086,0.38844648,0.99874,0.9160143,0.3905495,0.9987669,0.91547465,0.39267865,0.9991679,0.89578736,0.40905038,0.99873966,0.8990495,0.4100092,0.998955,0.8736925,0.37647763,0.99872667,0.8725854,0.37654004,0.99848574,0.772912,0.3984757,0.9996222,0.7687492,0.41616052,0.9990638,0.72568965,0.25726527,0.98768765,0.72369224,0.27624044,0.11728575,0.6948873,0.131434,0.95398355,0.69473445,0.16413708,0.11881515,0.7211124,0.11084631,0.9364353,0.7194344,0.15255782,0.15874182,0.7307556,0.11806226,0.9319585,0.7222426,0.15203092,0.16499811,0.71729517,0.122626305,0.89235187,0.70766187,0.1519289,0.17470787,0.5068034,0.40138578,0.9943791,0.5070477,0.41370785,0.9890458,0.29393932,0.37933487,0.79413354,0.30060345,0.3855425,0.100359015,0.10116184,0.37887678,0.9044028,0.10607609,0.38468736,0.31076616,0.09505817,0.39480585,0.9418687,0.09789327,0.3988932,0.51929384,0.102505445,0.29306397,0.905154,0.10359487,0.30090064,0.5538725,2,Phalakasana
Phalakasana/76317.jpg,0.1552999,0.65933293,0.9999052,0.1439149,0.68365335,0.9998271,0.14247455,0.6829305,0.99974686,0.14063068,0.6829781,0.9998344,0.15224585,0.70818317,0.99987006,0.15803073,0.71187496,0.9998485,0.16378793,0.71549916,0.99989724,0.14694594,0.69427824,0.9993838,0.19093272,0.7206813,0.99972445,0.16860335,0.6401806,0.9998122,0.17798021,0.67105854,0.9998363,0.17820741,0.58671886,0.9996927,0.30045885,0.6722527,0.9998932,0.20498453,0.37670344,0.9182964,0.39219582,0.46594977,0.9518748,0.23288637,0.14802912,0.88835955,0.41121614,0.27746463,0.92734396,0.20888288,0.113182366,0.76796055,0.4253217,0.24079323,0.8593952,0.22697033,0.10890043,0.7978849,0.3941995,0.23329785,0.8574258,0.24137288,0.119752765,0.77749026,0.3884359,0.24419945,0.7858179,0.33660024,0.42858544,0.9992418,0.4229226,0.4769066,0.9994671,0.42631036,0.35287178,0.12399836,0.56259143,0.41196534,0.6456894,0.48938525,0.31942475,0.31519222,0.6291857,0.3395006,0.5540251,0.4996699,0.32115123,0.23636796,0.6392871,0.3406526,0.29281577,0.4940549,0.27160364,0.53725207,0.6312217,0.25720987,0.6008788,2,Phalakasana
Phalakasana/76531.jpg,0.49176556,0.7340198,0.99949706,0.47699705,0.7404186,0.99939764,0.4744272,0.7387363,0.9993285,0.47145286,0.73683983,0.99946946,0.47833264,0.7415773,0.9992268,0.47687888,0.7407006,0.99905354,0.4750626,0.7397683,0.9994093,0.45350346,0.71541375,0.9982659,0.45957857,0.7211781,0.99795485,0.49058765,0.7188772,0.99827933,0.49276227,0.71990216,0.99762005,0.45182604,0.64895964,0.99564594,0.50206965,0.6795463,0.99846846,0.5402534,0.68501663,0.97965026,0.61516285,0.71447116,0.94118744,0.5670816,0.70643634,0.93454754,0.718768,0.7470472,0.9111098,0.57908386,0.7155228,0.8889251,0.7384745,0.7684954,0.83792996,0.5799506,0.71603703,0.87715244,0.7396345,0.7702858,0.85443676,0.57851416,0.7121365,0.82169914,0.7337052,0.76076806,0.87701213,0.5095082,0.5019213,0.994212,0.54327464,0.5180228,0.99596006,0.60389924,0.42452535,0.9196829,0.612948,0.42939013,0.4244985,0.69932824,0.33096427,0.96288544,0.69146913,0.33863485,0.6838999,0.7095601,0.30520144,0.93220574,0.7003162,0.31147364,0.67120093,0.75444126,0.36265352,0.96074855,0.74592555,0.36750036,0.81220126,2,Phalakasana
Phalakasana/76752.jpg,0.805164,0.5544714,0.99971837,0.8110273,0.5499361,0.99957997,0.81063956,0.5479407,0.99946445,0.8102583,0.54589534,0.99961543,0.81254756,0.5510677,0.99971074,0.8131407,0.5498885,0.9996847,0.81371576,0.5484189,0.9997557,0.8052245,0.5311344,0.9990196,0.8102922,0.5336535,0.9995715,0.79669476,0.54458696,0.99922156,0.7998956,0.5469213,0.9992017,0.7493791,0.5057709,0.9980276,0.7702956,0.53015995,0.9997478,0.75120413,0.62110376,0.4251277,0.7617105,0.65253156,0.9756624,0.7409278,0.7340875,0.7141047,0.7537865,0.7628022,0.9708717,0.75541586,0.75940716,0.6893397,0.77183294,0.7904321,0.953671,0.75938463,0.76640403,0.70199746,0.7759279,0.79041815,0.94480795,0.7503701,0.7580979,0.70529443,0.76711047,0.78137696,0.9114132,0.566831,0.4120817,0.9998336,0.5797631,0.4466824,0.99983954,0.4610393,0.42197976,0.1903159,0.48627743,0.4390012,0.7979311,0.3883658,0.44283977,0.38365376,0.41359752,0.43167737,0.8447072,0.36763588,0.46649766,0.6456335,0.4033096,0.42681953,0.9060929,0.38447425,0.4970529,0.5693532,0.40083522,0.44058448,0.84434336,2,Phalakasana
Phalakasana/76893.jpg,0.30657402,0.49068004,0.99989474,0.30179095,0.47348103,0.9999229,0.30255318,0.4720122,0.9999236,0.3032855,0.47046387,0.9999486,0.30289942,0.4735276,0.9998685,0.30449337,0.4721104,0.99979836,0.3059631,0.4705652,0.99985325,0.3235911,0.46521688,0.99990654,0.32499045,0.4651264,0.99978083,0.32015043,0.5001795,0.9996735,0.3215803,0.5008936,0.9995944,0.36502093,0.5219601,0.9998356,0.39630264,0.53055835,0.9985258,0.26503235,0.5808187,0.992646,0.30720827,0.5802686,0.6273342,0.23542714,0.50383973,0.9763416,0.25380704,0.50732076,0.41301993,0.22440971,0.48261172,0.9579605,0.23497385,0.48506078,0.31634855,0.23927104,0.4769227,0.95347995,0.24629802,0.48082754,0.30507222,0.24625622,0.48370972,0.9399872,0.25355276,0.48752508,0.3051466,0.4838976,0.70162016,0.99757737,0.49794403,0.699488,0.996082,0.49216482,0.8672872,0.8235681,0.4985782,0.86416256,0.24057515,0.5320382,1.0326596,0.75256413,0.5327157,1.0160754,0.27629432,0.56082,1.0618043,0.81311256,0.5685396,1.0485283,0.40228483,0.4960051,1.0699947,0.74062,0.49851412,1.0654255,0.3766259,2,Phalakasana
Phalakasana/76930.jpg,0.6847654,0.07969156,0.9960569,0.6744298,0.054506034,0.99402255,0.67261624,0.05350098,0.9943399,0.67024934,0.052351892,0.9951984,0.6689352,0.055660337,0.9964804,0.66358423,0.05557403,0.99666387,0.6576308,0.055380195,0.9965892,0.6329642,0.056405485,0.99187464,0.62298197,0.06335774,0.9944404,0.6756349,0.09942716,0.997004,0.6693605,0.09964195,0.9967507,0.5869287,0.16166833,0.99617887,0.5832244,0.19027185,0.99901366,0.72585255,0.3126675,0.6182472,0.7493572,0.3427689,0.9902249,0.88512474,0.4457614,0.7154435,0.90847075,0.48635647,0.9375707,0.9210062,0.4409355,0.66528577,0.9552907,0.4912137,0.9040628,0.92639816,0.43810678,0.6854096,0.9537194,0.47406954,0.8961111,0.9160056,0.44337165,0.67221767,0.93696964,0.4733021,0.85868186,0.447835,0.48858,0.99813616,0.43752316,0.49442396,0.99836403,0.38198078,0.69931704,0.5836951,0.37109873,0.70557594,0.9660058,0.31633127,0.8923514,0.8516168,0.2929735,0.91395324,0.97782147,0.2816862,0.9209375,0.8875181,0.2592671,0.9394307,0.9684511,0.40672556,0.94436306,0.9059642,0.39245504,0.9577199,0.9584387,2,Phalakasana
Phalakasana/77119.jpg,0.503053,0.100605875,0.9994832,0.5266753,0.09257528,0.9995117,0.52939665,0.09435472,0.9995425,0.53220415,0.096025914,0.99964416,0.52623063,0.09105635,0.99919945,0.5286378,0.09194985,0.9993125,0.5312655,0.092703104,0.9995189,0.5544197,0.11904317,0.9995839,0.55555195,0.112623036,0.9994906,0.50033325,0.123889565,0.9997571,0.498926,0.12346092,0.9994603,0.5218365,0.2611311,0.999964,0.5357909,0.2648933,0.9993498,0.32665154,0.3814942,0.99320614,0.37008712,0.3703118,0.26729488,0.1438599,0.46658382,0.9916257,0.19422656,0.45397955,0.26986623,0.097411215,0.47085607,0.9865905,0.18541142,0.4513315,0.2607842,0.09889594,0.45370767,0.9857032,0.17433035,0.44837278,0.26155522,0.11332917,0.46163225,0.97582483,0.18238944,0.45660263,0.2754394,0.5437607,0.5740074,0.9991456,0.5359336,0.5598831,0.9961444,0.49682054,0.8392401,0.9715332,0.4174013,0.7329794,0.18166417,0.45712423,1.0382719,0.92771226,0.31629923,0.88270533,0.29848447,0.50591695,1.0860078,0.87326264,0.3142627,0.91911733,0.42030624,0.38314423,1.0573072,0.8361113,0.23787698,0.86787665,0.46164817,2,Phalakasana
Phalakasana/77310.jpg,0.47791648,0.002328664,0.9998727,0.4944969,-0.010081291,0.9998416,0.49767742,-0.007565975,0.99983275,0.50124705,-0.004904628,0.9998172,0.4921968,-0.013541281,0.9998443,0.49354753,-0.013344675,0.99986374,0.49532503,-0.012740105,0.9999161,0.51975405,0.012384385,0.99975723,0.5153502,0.006742716,0.9999045,0.4782139,0.025636792,0.9998387,0.47639966,0.023284763,0.9998474,0.5158927,0.11693083,0.9999285,0.5108336,0.14485955,0.99970394,0.36158687,0.19142026,0.99672204,0.3780668,0.21665728,0.6741871,0.23614356,0.26083553,0.99301416,0.27115992,0.28416878,0.75333047,0.20208162,0.2451958,0.9889465,0.253019,0.26911464,0.71634585,0.20343122,0.23937276,0.9870766,0.24868932,0.26518786,0.727742,0.21659502,0.24890797,0.97666544,0.25228637,0.2723403,0.7236656,0.570351,0.37160408,0.9981445,0.5690494,0.3780349,0.9963097,0.58078456,0.58786964,0.9061389,0.57571334,0.5798602,0.13085665,0.5975685,0.7809768,0.9527096,0.6020191,0.77630043,0.40232706,0.6124143,0.8229737,0.9501592,0.6166588,0.78134096,0.5627329,0.502808,0.800714,0.9497813,0.5149484,0.7967641,0.6488489,2,Phalakasana
Phalakasana/78320.jpg,0.5120512,0.5882761,0.99133134,0.49550563,0.5850925,0.99185175,0.4946133,0.58358306,0.9920061,0.4935165,0.58212423,0.9938235,0.49556696,0.5847665,0.98824245,0.49474642,0.58289325,0.9887701,0.4937051,0.58098197,0.9929092,0.49035406,0.5629416,0.9841754,0.49130547,0.5615034,0.9822649,0.5215214,0.5786998,0.9850124,0.52195114,0.5784153,0.97638035,0.5415224,0.5433738,0.99890125,0.5611962,0.5154861,0.99297535,0.6033378,0.66672766,0.98633635,0.61553085,0.63741606,0.36857027,0.63953304,0.78336823,0.97767,0.65078807,0.7458416,0.40245762,0.62096167,0.8043444,0.9627901,0.63531107,0.75930464,0.37928602,0.6155332,0.8023679,0.95653456,0.6335225,0.7647453,0.39242026,0.62254864,0.79551524,0.9332499,0.6406956,0.7626407,0.41088983,0.7192499,0.47696862,0.9886163,0.7200826,0.46199125,0.9770259,0.86239254,0.53020173,0.8968872,0.85773134,0.5288596,0.16883466,0.99045897,0.5509436,0.8900599,0.97904253,0.54836965,0.44952536,1.0334923,0.53936005,0.8748602,0.9921011,0.5472411,0.6145905,1.0061983,0.5986359,0.83198595,0.9975059,0.5927145,0.59200895,2,Phalakasana
Phalakasana/78757.jpg,0.7500189,0.6619339,0.99834704,0.75639063,0.6501983,0.99889684,0.7562398,0.64842933,0.99868375,0.7565424,0.64680433,0.998857,0.7551545,0.6521689,0.99843746,0.7538892,0.6518155,0.997957,0.75305796,0.65157247,0.9983088,0.7438413,0.63705015,0.99799865,0.7401764,0.64590764,0.99776185,0.73753285,0.6627955,0.99778384,0.73501563,0.6648139,0.9967393,0.6998648,0.6174154,0.9959394,0.68590474,0.67470694,0.9967372,0.80945706,0.5709805,0.36185727,0.805187,0.6220033,0.863146,0.9033228,0.5026165,0.49755642,0.92425364,0.5316599,0.8381667,0.9077089,0.4881596,0.530075,0.9500301,0.51657283,0.80990124,0.9129391,0.48639613,0.5153808,0.9460967,0.50130355,0.78685254,0.9115187,0.49446705,0.52771807,0.93765646,0.5068576,0.76319873,0.5178578,0.779307,0.9933844,0.5078603,0.78966784,0.9951403,0.5740056,0.8825941,0.33760628,0.53147876,0.8305512,0.8947566,0.7214047,0.9449111,0.66278297,0.5972868,0.8553452,0.8681239,0.6739924,0.96463656,0.65040666,0.6071036,0.8612893,0.8207662,0.7219523,0.9731033,0.656461,0.6162964,0.85762084,0.79716885,2,Phalakasana
